#Version: 
#Glossary type: Plant
#Source: fern_20131017110759
#Finalized by: Jing Liu
#Date: 
#Reviewers: Hong Cui,Lorena  Endara
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID"
"half_cup_shaped","shape","0","fern_20131017110759","170e0938-47c7-11e3-a402-0026b9326338"
"obconic","shape","0","fern_20131017110759","b262b687-1c4a-45fb-83f7-a366c186c90f"
"quadrate","shape","0","fern_20131017110759","170e4d08-47c7-11e3-a402-0026b9326338"
"subtrapeziform","shape","0","fern_20131017110759","170e7ec2-47c7-11e3-a402-0026b9326338"
"pouch","shape","0","fern_20131017110759","170ea26c-47c7-11e3-a402-0026b9326338"
"alluvial","habitat","0","fern_20131017110759","170eca30-47c7-11e3-a402-0026b9326338"
"brackish","habitat","0","fern_20131017110759","170ef1b8-47c7-11e3-a402-0026b9326338"
"granitic","habitat","0","fern_20131017110759","170f19a4-47c7-11e3-a402-0026b9326338"
"grassy","habitat","0","fern_20131017110759","170f3f2e-47c7-11e3-a402-0026b9326338"
"swampy","habitat","0","fern_20131017110759","170f64ae-47c7-11e3-a402-0026b9326338"
"wet","habitat","0","fern_20131017110759","170f84a2-47c7-11e3-a402-0026b9326338"
"wetter","habitat","0","fern_20131017110759","170fa9d2-47c7-11e3-a402-0026b9326338"
"exposed","habitat","0","fern_20131017110759","170fd02e-47c7-11e3-a402-0026b9326338"
"submerged","habitat","0","fern_20131017110759","170ff9a0-47c7-11e3-a402-0026b9326338"
"subterranean","habitat","0","fern_20131017110759","17102858-47c7-11e3-a402-0026b9326338"
"loamy","habitat","0","fern_20131017110759","17104c84-47c7-11e3-a402-0026b9326338"
"ser","uninformative_terms","0","fern_20131017110759","17106d22-47c7-11e3-a402-0026b9326338"
"aneuploid","ploidy","0","fern_20131017110759","171095fe-47c7-11e3-a402-0026b9326338"
"diaphanous","external_texture","0","fern_20131017110759","1710c178-47c7-11e3-a402-0026b9326338"
"cheilanthes","taxon_name","0","fern_20131017110759","1710ee64-47c7-11e3-a402-0026b9326338"
"crenature","architecture","0","fern_20131017110759","171117a4-47c7-11e3-a402-0026b9326338"
"scars","external_texture","0","fern_20131017110759","17113b44-47c7-11e3-a402-0026b9326338"
"diaphanous","fragility","0","fern_20131017110759","171166b4-47c7-11e3-a402-0026b9326338"
"epiphytes","habit","0","fern_20131017110759","17118ff4-47c7-11e3-a402-0026b9326338"
"mat","habit","0","fern_20131017110759","1711b0b0-47c7-11e3-a402-0026b9326338"
"mats","habit","0","fern_20131017110759","1711d324-47c7-11e3-a402-0026b9326338"
"north","location","0","fern_20131017110759","1711f6b0-47c7-11e3-a402-0026b9326338"
"diaphanous","reflectance","0","fern_20131017110759","17122220-47c7-11e3-a402-0026b9326338"
"depressions","relief","0","fern_20131017110759","17124f02-47c7-11e3-a402-0026b9326338"
"ridges","relief","0","fern_20131017110759","17127482-47c7-11e3-a402-0026b9326338"
"herb","uninformative_terms","0","fern_20131017110759","171296b0-47c7-11e3-a402-0026b9326338"
"chlorophyll","chemical_compound","0","fern_20131017110759","1712c3b0-47c7-11e3-a402-0026b9326338"
"exine","chemical_compound","0","fern_20131017110759","1712e714-47c7-11e3-a402-0026b9326338"
"faces","habitat","0","fern_20131017110759","17130a8c-47c7-11e3-a402-0026b9326338"
"fissures","habitat","0","fern_20131017110759","17133278-47c7-11e3-a402-0026b9326338"
"gametophytes","life_stage","0","fern_20131017110759","17136130-47c7-11e3-a402-0026b9326338"
"meshes","pattern","0","fern_20131017110759","171386d8-47c7-11e3-a402-0026b9326338"
"scars","relief","0","fern_20131017110759","1713aa64-47c7-11e3-a402-0026b9326338"
"grooves","relief","0","fern_20131017110759","1713d0c0-47c7-11e3-a402-0026b9326338"
"hemitelioid","architecture","0","fern_20131017110759","1713fdc0-47c7-11e3-a402-0026b9326338"
"meshes","arrangement","0","fern_20131017110759","1714235e-47c7-11e3-a402-0026b9326338"
"coloured","condition","0","fern_20131017110759","17144b54-47c7-11e3-a402-0026b9326338"
"bristles","external_texture","0","fern_20131017110759","171472e6-47c7-11e3-a402-0026b9326338"
"scales","external_texture","0","fern_20131017110759","17149884-47c7-11e3-a402-0026b9326338"
"stands","habit","0","fern_20131017110759","1714be2c-47c7-11e3-a402-0026b9326338"
"torres","location","0","fern_20131017110759","1714e5a0-47c7-11e3-a402-0026b9326338"
"coloured","coloration","0","fern_20131017110759","17150d96-47c7-11e3-a402-0026b9326338"
"tripartite","architecture","0","fern_20131017110759","171538de-47c7-11e3-a402-0026b9326338"
"drought_tolerant","condition","0","fern_20131017110759","17156cf0-47c7-11e3-a402-0026b9326338"
"drought_tolerant","habit","0","fern_20131017110759","1715a0f8-47c7-11e3-a402-0026b9326338"
"fallen","condition","0","fern_20131017110759","1715c68c-47c7-11e3-a402-0026b9326338"
"tripartite","count","0","fern_20131017110759","1715f1c0-47c7-11e3-a402-0026b9326338"
"fallen","habitat","0","fern_20131017110759","1716174a-47c7-11e3-a402-0026b9326338"
"recurrent","pattern","0","fern_20131017110759","17164094-47c7-11e3-a402-0026b9326338"
"sclerotic","internal_texture","0","fern_20131017110759","17166a2e-47c7-11e3-a402-0026b9326338"
"blunt","architecture","0","fern_20131017110759","17168d42-47c7-11e3-a402-0026b9326338"
"sclerotic","fragility","0","fern_20131017110759","1716b6aa-47c7-11e3-a402-0026b9326338"
"unequal","architecture","0","fern_20131017110759","1716dc7a-47c7-11e3-a402-0026b9326338"
"warm","habitat","0","fern_20131017110759","1716fdd6-47c7-11e3-a402-0026b9326338"
"warmer","habitat","0","fern_20131017110759","171722f2-47c7-11e3-a402-0026b9326338"
"overlying","position","0","fern_20131017110759","17174c6e-47c7-11e3-a402-0026b9326338"
"dull","architecture","0","fern_20131017110759","17176e56-47c7-11e3-a402-0026b9326338"
"dull","external_texture","0","fern_20131017110759","1717903e-47c7-11e3-a402-0026b9326338"
"secondary","position","0","fern_20131017110759","1717b9b0-47c7-11e3-a402-0026b9326338"
"secondary","venation","0","fern_20131017110759","1717e566-47c7-11e3-a402-0026b9326338"
"ending","behaviour","0","fern_20131017110759","17180af0-47c7-11e3-a402-0026b9326338"
"endings","behaviour","0","fern_20131017110759","17183142-47c7-11e3-a402-0026b9326338"
"upcurved","orientation","0","fern_20131017110759","5105cec3-bc87-44d0-a08f-8fbd66905d3a"
"endings","architecture","0","fern_20131017110759","1718619e-47c7-11e3-a402-0026b9326338"
"junction","arrangement","0","fern_20131017110759","17188980-47c7-11e3-a402-0026b9326338"
"junctions","arrangement","0","fern_20131017110759","1718b2d4-47c7-11e3-a402-0026b9326338"
"trunks","habitat","0","fern_20131017110759","1718d82c-47c7-11e3-a402-0026b9326338"
"junction","orientation","0","fern_20131017110759","17190018-47c7-11e3-a402-0026b9326338"
