#Version: 
#Glossary type: Fossil
#Source: treatise
#Finalized by: Fengqiong Huang
#Date: 
#Reviewers: treatise  ,Mohan Krishna Gowda,Fengqiong Huang,Fengqiong2 Huang2,Sonali Ranade
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID"
"fixigenal","structure","0",\N,"5d58de09-f86d-11e2-af0f-00266c1d496f"
"restricted","occurrence","0","treatise","5d58de8d-f86d-11e2-af0f-00266c1d496f"
"upturn","orientation","0","treatise","5d58df16-f86d-11e2-af0f-00266c1d496f"
"pattern","character","0","treatise","5d58e028-f86d-11e2-af0f-00266c1d496f"
"trifurcately","fusion","0","treatise","5d58e0ac-f86d-11e2-af0f-00266c1d496f"
"notable","occurrence","0","treatise","5d58e131-f86d-11e2-af0f-00266c1d496f"
"shaped","character","0","treatise","4894a30e-f892-11e2-af0f-00266c1d496f"
"projecting","orientation","0","treatise","5d58e1ba-f86d-11e2-af0f-00266c1d496f"
"egg","ontogeny","0","treatise","4894a3f5-f892-11e2-af0f-00266c1d496f"
"enlargement","prominence","0","treatise","5d58e243-f86d-11e2-af0f-00266c1d496f"
"fossils","preservation","0","treatise","4894a4cf-f892-11e2-af0f-00266c1d496f"
"structural","character","0","treatise","5d58e2f2-f86d-11e2-af0f-00266c1d496f"
"structure","character","0","treatise","5d58e388-f86d-11e2-af0f-00266c1d496f"
"structures","character","0","treatise","5d58e410-f86d-11e2-af0f-00266c1d496f"
"remains","preservation","0","treatise","5d58e495-f86d-11e2-af0f-00266c1d496f"
"tumorlike","shape","0","treatise","5d58e51e-f86d-11e2-af0f-00266c1d496f"
"psilocharoid","shape","0","treatise","5d58e5a2-f86d-11e2-af0f-00266c1d496f"
"lamprothamnoid","structure","0","treatise","5d58e62b-f86d-11e2-af0f-00266c1d496f"
"nitellopsidoid","structure","0","treatise","5d58e6b4-f86d-11e2-af0f-00266c1d496f"
"nodosoclavatoroid","structure","0","treatise","5d58e73d-f86d-11e2-af0f-00266c1d496f"
"aclistochara","taxon name","0","treatise","5d58e7c6-f86d-11e2-af0f-00266c1d496f"
"calvata","taxon name","0","treatise","5d58e853-f86d-11e2-af0f-00266c1d496f"
"campylopoda","taxon name","0","treatise","5d58e8d7-f86d-11e2-af0f-00266c1d496f"
"chara","taxon name","0","treatise","5d58e95c-f86d-11e2-af0f-00266c1d496f"
"characeae","taxon name","0","treatise","5d58e9e5-f86d-11e2-af0f-00266c1d496f"
"clavator","taxon name","0","treatise","5d58ea69-f86d-11e2-af0f-00266c1d496f"
"moellerina","taxon name","0","treatise","5d58eaf2-f86d-11e2-af0f-00266c1d496f"
"nitella","taxon name","0","treatise","5d58eb73-f86d-11e2-af0f-00266c1d496f"
"nitelloideae","taxon name","0","treatise","5d58ec00-f86d-11e2-af0f-00266c1d496f"
"nodosoclavator","taxon name","0","treatise","5d58ec89-f86d-11e2-af0f-00266c1d496f"
