#Version: 
#Glossary type: Plant
#Source: proibio_m33_20140119065035
#Finalized by: Hong Cui
#Date: 
#Reviewers: Hong Cui,Jozsef Geml,OTO System
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID"
"fish_like","odor","0","proibio_m33_20140119065035","6a0f1c74-9a76-11e3-b592-0026b9326338"
"fungoid","odor","0","proibio_m33_20140119065035","6a0f4c58-9a76-11e3-b592-0026b9326338"
"hazel","odor","0","proibio_m33_20140119065035","6a0f7610-9a76-11e3-b592-0026b9326338"
"iodine","odor","0","proibio_m33_20140119065035","6a0fa20c-9a76-11e3-b592-0026b9326338"
"liquorice","odor","0","proibio_m33_20140119065035","6a0fd326-9a76-11e3-b592-0026b9326338"
"appendiculate","architecture","0","proibio_m33_20140119065035","6a100b3e-9a76-11e3-b592-0026b9326338"
"appressed_fibrillose","architecture","0","proibio_m33_20140119065035","6a10545e-9a76-11e3-b592-0026b9326338"
"biguttulate","architecture","0","proibio_m33_20140119065035","6a108a82-9a76-11e3-b592-0026b9326338"
"bisporic","architecture","0","proibio_m33_20140119065035","6a10b9d0-9a76-11e3-b592-0026b9326338"
"cortinate","architecture","0","proibio_m33_20140119065035","6a10eaea-9a76-11e3-b592-0026b9326338"
"decorated","architecture","0","proibio_m33_20140119065035","6a111e84-9a76-11e3-b592-0026b9326338"
"denser","architecture","0","proibio_m33_20140119065035","6a114a58-9a76-11e3-b592-0026b9326338"
"disaggregated","architecture","0","proibio_m33_20140119065035","6a118306-9a76-11e3-b592-0026b9326338"
"double","architecture","0","proibio_m33_20140119065035","6a11b056-9a76-11e3-b592-0026b9326338"
"fibrillose","architecture","0","proibio_m33_20140119065035","6a11e684-9a76-11e3-b592-0026b9326338"
"fibrillose_silky","architecture","0","proibio_m33_20140119065035","6a1224b4-9a76-11e3-b592-0026b9326338"
"fissurated","architecture","0","proibio_m33_20140119065035","6a125ae2-9a76-11e3-b592-0026b9326338"
"blood","coloration","0","proibio_m33_20140119065035","6a128404-9a76-11e3-b592-0026b9326338"
"brown_c_tinges","coloration","0","proibio_m33_20140119065035","6a12be42-9a76-11e3-b592-0026b9326338"
"cherry","coloration","0","proibio_m33_20140119065035","6a12ec64-9a76-11e3-b592-0026b9326338"
"cinnamon_coloured","coloration","0","proibio_m33_20140119065035","6a132f44-9a76-11e3-b592-0026b9326338"
"colour","coloration","0","proibio_m33_20140119065035","6a135d70-9a76-11e3-b592-0026b9326338"
"coloured","coloration","0","proibio_m33_20140119065035","17150d96-47c7-11e3-a402-0026b9326338"
"colours","coloration","0","proibio_m33_20140119065035","6a138fe8-9a76-11e3-b592-0026b9326338"
"deeper","coloration","0","proibio_m33_20140119065035","6a13be00-9a76-11e3-b592-0026b9326338"
"bruised","condition","0","proibio_m33_20140119065035","6a13eb82-9a76-11e3-b592-0026b9326338"
"abounding","count","0","proibio_m33_20140119065035","6a141bfc-9a76-11e3-b592-0026b9326338"
"elongation","development","0","proibio_m33_20140119065035","6a145086-9a76-11e3-b592-0026b9326338"
"acid","odor","0","proibio_m33_20140119065035","6a147822-9a76-11e3-b592-0026b9326338"
"briny","odor","0","proibio_m33_20140119065035","6a14a14e-9a76-11e3-b592-0026b9326338"
"chicory","odor","0","proibio_m33_20140119065035","6a14d128-9a76-11e3-b592-0026b9326338"
"coffee","odor","0","proibio_m33_20140119065035","6a14fd1a-9a76-11e3-b592-0026b9326338"
"cow","odor","0","proibio_m33_20140119065035","6a152376-9a76-11e3-b592-0026b9326338"
"cristata_like","odor","0","proibio_m33_20140119065035","6a155f62-9a76-11e3-b592-0026b9326338"
"faint","odor","0","proibio_m33_20140119065035","6a1588fc-9a76-11e3-b592-0026b9326338"
"excentrical","position","0","proibio_m33_20140119065035","6a15bdf4-9a76-11e3-b592-0026b9326338"
"anomalous","shape","0","proibio_m33_20140119065035","6a15f166-9a76-11e3-b592-0026b9326338"
"amygdaliform","shape","0","proibio_m33_20140119065035","6a1627c6-9a76-11e3-b592-0026b9326338"
"applanate","shape","0","proibio_m33_20140119065035","6a165b42-9a76-11e3-b592-0026b9326338"
"utriform","shape","0","proibio_m33_20140119065035","6a168c8e-9a76-11e3-b592-0026b9326338"
"versiform","shape","0","proibio_m33_20140119065035","6a16bd26-9a76-11e3-b592-0026b9326338"
"basidioliform","shape","0","proibio_m33_20140119065035","6a16f5ac-9a76-11e3-b592-0026b9326338"
"catenulate","shape","0","proibio_m33_20140119065035","6a172ba8-9a76-11e3-b592-0026b9326338"
"circle","shape","0","proibio_m33_20140119065035","6a1757a4-9a76-11e3-b592-0026b9326338"
"cog_wheel","shape","0","proibio_m33_20140119065035","6a1788aa-9a76-11e3-b592-0026b9326338"
"conico_truncate","shape","0","proibio_m33_20140119065035","6a17c5e0-9a76-11e3-b592-0026b9326338"
"abnormal","shape","0","proibio_m33_20140119065035","6a17f5c4-9a76-11e3-b592-0026b9326338"
"cystidiform","shape","0","proibio_m33_20140119065035","6a182aee-9a76-11e3-b592-0026b9326338"
"cystidioid","shape","0","proibio_m33_20140119065035","6a185e24-9a76-11e3-b592-0026b9326338"
"doliiform","shape","0","proibio_m33_20140119065035","6a188f16-9a76-11e3-b592-0026b9326338"
"big","size","0","proibio_m33_20140119065035","6a18b4fa-9a76-11e3-b592-0026b9326338"
"bigger","size","0","proibio_m33_20140119065035","6a18e092-9a76-11e3-b592-0026b9326338"
"diminutive","size","0","proibio_m33_20140119065035","85263954-47c7-11e3-a402-0026b9326338"
"acidulous","taste","0","proibio_m33_20140119065035","6a1926ba-9a76-11e3-b592-0026b9326338"
"agaricus","taxon_name","0","proibio_m33_20140119065035","6a1957a2-9a76-11e3-b592-0026b9326338"
"aestivalis","taxon_name","0","proibio_m33_20140119065035","6a198d9e-9a76-11e3-b592-0026b9326338"
"arvenses","taxon_name","0","proibio_m33_20140119065035","6a19bc6a-9a76-11e3-b592-0026b9326338"
"arvensis","taxon_name","0","proibio_m33_20140119065035","6a19eb36-9a76-11e3-b592-0026b9326338"
"badhami","taxon_name","0","proibio_m33_20140119065035","6a1a18b8-9a76-11e3-b592-0026b9326338"
"bernardii","taxon_name","0","proibio_m33_20140119065035","6a1a495a-9a76-11e3-b592-0026b9326338"
"caespitipes","taxon_name","0","proibio_m33_20140119065035","6a1a7e48-9a76-11e3-b592-0026b9326338"
"chitonia","taxon_name","0","proibio_m33_20140119065035","6a1aada0-9a76-11e3-b592-0026b9326338"
