#Version: 0.1,,,,
#Glossary type: Hymenoptera,,,,
#Source: ant_gloss_20130517080844,,,,
#Finalized by: Hong Cui,,,,
#Date: 9/20/2013,,,,
#Reviewers: Hong Cui,Sonali Ranade,,,
#Source producer: OTO System,,,,
,,,,
term,category,hasSyn,sourceDataset,termID
plain,surface_sculpture,1,ant_gloss_20130517080844,149bc8ac-21de-11e3-a402-0026b9326338
portion,structure,1,ant_gloss_20130517080844,149bc974-21de-11e3-a402-0026b9326338
posteriolateral,position,1,ant_gloss_20130517080844,149bca3c-21de-11e3-a402-0026b9326338
posterior,position,1,ant_gloss_20130517080844,149bcb04-21de-11e3-a402-0026b9326338
postero_dorsal,position,1,ant_gloss_20130517080844,149bcbcc-21de-11e3-a402-0026b9326338
posteromedial,position,1,ant_gloss_20130517080844,149bcc94-21de-11e3-a402-0026b9326338
pre_anal,position,1,ant_gloss_20130517080844,149bcd52-21de-11e3-a402-0026b9326338
premaxilla,structure,1,ant_gloss_20130517080844,149bcee2-21de-11e3-a402-0026b9326338
presence,character,0,ant_gloss_20130517080844,149bcfaa-21de-11e3-a402-0026b9326338
process,structure,1,ant_gloss_20130517080844,149bd068-21de-11e3-a402-0026b9326338
procoxa,structure,1,ant_gloss_20130517080844,149bd13a-21de-11e3-a402-0026b9326338
progress,development,1,ant_gloss_20130517080844,149bd1f8-21de-11e3-a402-0026b9326338
prominence,character,0,ant_gloss_20130517080844,149bd2c0-21de-11e3-a402-0026b9326338
pubecence,surface_sculpture,1,ant_gloss_20130517080844,149bd388-21de-11e3-a402-0026b9326338
punctate,surface_sculpture,1,ant_gloss_20130517080844,149bd450-21de-11e3-a402-0026b9326338
punctate_rugulose,surface_sculpture,1,ant_gloss_20130517080844,149bd518-21de-11e3-a402-0026b9326338
punctate_striate,surface_sculpture,1,ant_gloss_20130517080844,149bd5e0-21de-11e3-a402-0026b9326338
punctuation,structure,1,ant_gloss_20130517080844,149bd6a8-21de-11e3-a402-0026b9326338
punctures,structure,1,ant_gloss_20130517080844,149bd770-21de-11e3-a402-0026b9326338
purple,coloration,1,ant_gloss_20130517080844,149bd838-21de-11e3-a402-0026b9326338
quadrate,shape,1,ant_gloss_20130517080844,149bd900-21de-11e3-a402-0026b9326338
radial,arrangement,1,ant_gloss_20130517080844,149bd9be-21de-11e3-a402-0026b9326338
ray,structure,1,ant_gloss_20130517080844,149bda86-21de-11e3-a402-0026b9326338
rear,position,1,ant_gloss_20130517080844,149bdb4e-21de-11e3-a402-0026b9326338
red,coloration,1,ant_gloss_20130517080844,149bdc16-21de-11e3-a402-0026b9326338
red_brown,coloration,1,ant_gloss_20130517080844,149bdcd4-21de-11e3-a402-0026b9326338
reddish_yellow,coloration,1,ant_gloss_20130517080844,149be300-21de-11e3-a402-0026b9326338
reflect,reflectance,1,ant_gloss_20130517080844,149be3d2-21de-11e3-a402-0026b9326338
region,structure,1,ant_gloss_20130517080844,149be49a-21de-11e3-a402-0026b9326338
reticular,surface_sculpture,1,ant_gloss_20130517080844,149be6f2-21de-11e3-a402-0026b9326338
reticulate_puncate,surface_sculpture,1,ant_gloss_20130517080844,149be7c4-21de-11e3-a402-0026b9326338
reticulate_striolate,surface_sculpture,1,ant_gloss_20130517080844,149be882-21de-11e3-a402-0026b9326338
reticulatelyrugose,surface_sculpture,1,ant_gloss_20130517080844,149be94a-21de-11e3-a402-0026b9326338
reticulation,structure,1,ant_gloss_20130517080844,149bea1c-21de-11e3-a402-0026b9326338
rhomboid,shape,1,ant_gloss_20130517080844,149beae4-21de-11e3-a402-0026b9326338
ridge,structure,1,ant_gloss_20130517080844,149beba2-21de-11e3-a402-0026b9326338
right_angular,shape,1,ant_gloss_20130517080844,149bec6a-21de-11e3-a402-0026b9326338
ring,structure,1,ant_gloss_20130517080844,149bed32-21de-11e3-a402-0026b9326338
rough,surface_sculpture,1,ant_gloss_20130517080844,149beec2-21de-11e3-a402-0026b9326338
round,shape,1,ant_gloss_20130517080844,149bef8a-21de-11e3-a402-0026b9326338
row,structure,1,ant_gloss_20130517080844,149bf052-21de-11e3-a402-0026b9326338
rufous,coloration,1,ant_gloss_20130517080844,149bf110-21de-11e3-a402-0026b9326338
ruga,structure,1,ant_gloss_20130517080844,149bf1e2-21de-11e3-a402-0026b9326338
rugoreticular,surface_sculpture,1,ant_gloss_20130517080844,149bf2aa-21de-11e3-a402-0026b9326338
rugose_punctate,surface_sculpture,1,ant_gloss_20130517080844,149bf372-21de-11e3-a402-0026b9326338
rugula,structure,1,ant_gloss_20130517080844,149bf43a-21de-11e3-a402-0026b9326338
rugular,surface_sculpture,1,ant_gloss_20130517080844,149bf502-21de-11e3-a402-0026b9326338
saddle_like,shape,1,ant_gloss_20130517080844,149bf5ca-21de-11e3-a402-0026b9326338
sagittal,shape,1,ant_gloss_20130517080844,149bf692-21de-11e3-a402-0026b9326338
scale,structure,1,ant_gloss_20130517080844,149bf75a-21de-11e3-a402-0026b9326338
scale_like,shape,1,ant_gloss_20130517080844,149bf818-21de-11e3-a402-0026b9326338
scanty,density,1,ant_gloss_20130517080844,149bf8e0-21de-11e3-a402-0026b9326338
scape,structure,1,ant_gloss_20130517080844,149bf9a8-21de-11e3-a402-0026b9326338
sclerotised,surface_sculpture,1,ant_gloss_20130517080844,149bfa70-21de-11e3-a402-0026b9326338
scrobe,structure,1,ant_gloss_20130517080844,149bfb38-21de-11e3-a402-0026b9326338
sculpted,surface_sculpture,1,ant_gloss_20130517080844,149bfc00-21de-11e3-a402-0026b9326338
